Loan_ID,CoapplicantIncome,Credit_History,income_loan_ratio,loan_per_income,Gender_Male,Married_Yes,Dependents_1,Dependents_2,Dependents_3+,Education_Not Graduate,Property_Area_Rural,Property_Area_Semiurban,Loan_Status
LP002478,0.854928998444979,0.40094451135042736,-0.3335560233864778,0.24098115575815113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002443,0.0412396164994686,-2.4941107103122175,-0.4655154498480709,0.6682160033700437,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
LP001903,0.5775270978997123,0.40094451135042736,-0.4249092540853766,0.5297632134637877,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001282,0.18114069860388,0.40094451135042736,-0.17907827659361664,-0.14939995663523922,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001157,-0.5451105070263733,0.40094451135042736,-0.6813394227759715,1.7128765817835196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002519,-0.5451105070263733,0.40094451135042736,-0.11208250135108765,-0.2863437563426182,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
LP002143,-0.37194862844125626,0.40094451135042736,-0.7670480538475524,2.340321365619687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001250,-0.5451105070263733,-2.4941107103122175,-0.028202810943520184,-0.438689589837264,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
LP001024,-0.3050841406707655,0.40094451135042736,0.11854160275901236,-0.6698833412056115,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
LP002912,0.48357392021194584,0.40094451135042736,-0.23025592860321303,-0.024424263319895508,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
LP002225,-0.5451105070263733,0.40094451135042736,-0.2559603080825008,0.03209107382274486,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
LP002530,0.09678857557033783,-2.4941107103122175,-0.404815575507922,0.45369669622199754,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
LP001798,1.1693635383708254,0.40094451135042736,1.05592126340647,-1.450172952718107,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
LP001788,-0.5451105070263733,0.40094451135042736,-0.6092944252871537,1.2969419712941626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP001318,1.393616743508779,0.40094451135042736,0.3374909263342843,-0.9149420911835002,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP001814,-0.5451105070263733,0.40094451135042736,0.9595301535796393,-1.3988189532466369,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
LP001924,0.5017473450931561,0.40094451135042736,0.5013243095214911,-1.08168690915123,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002615,1.3833298992363956,0.40094451135042736,-0.010388150120689412,-0.4553530474721842,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP001038,-0.5451105070263733,0.40094451135042736,-0.38324677295257786,0.3849981280884641,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
LP002112,1.0322056147390495,0.40094451135042736,-0.28422218220862544,0.10899231306639194,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
LP002453,-0.5451105070263733,0.40094451135042736,0.8911827347633721,-1.363214203081004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002180,-0.5451105070263733,0.40094451135042736,-0.06867866512661577,-0.3600602470705926,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001634,1.19096591134283,0.40094451135042736,1.4152609783295376,-1.6200081463479017,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP002178,0.49488944891156733,0.40094451135042736,0.3373560884827015,-0.9242113067059263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002692,-0.056828298897251155,0.40094451135042736,0.5365489760610853,-1.1097591813732604,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
LP002137,1.026376402984699,0.40094451135042736,-0.23334532578449277,-0.011779041846227222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002422,-0.5451105070263733,0.40094451135042736,5.326859462917586,-2.2540682558586207,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
LP001825,0.09541699633402008,0.40094451135042736,-0.27624118778711537,0.07308100890951912,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002263,0.1801120141766417,0.40094451135042736,-0.3191948183370608,0.19462117563777845,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP001384,-0.2865678209804758,0.40094451135042736,-0.5662803544138506,1.074152114304048,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
LP001633,1.9408768587995646,-2.4941107103122175,0.6753859408589973,-1.2116218173128415,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
LP001449,0.01723697986390782,0.40094451135042736,-0.19632597013302872,-0.10745342577825716,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001493,-0.054770930042774515,0.40094451135042736,-0.19737971446753047,-0.10463322444974067,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
LP002434,-0.5451105070263733,0.40094451135042736,-0.23537606792778237,-0.021320349827385267,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
LP002894,-0.5451105070263733,0.40094451135042736,0.9513836124336189,-1.4186756299852417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002345,0.405736798550913,0.40094451135042736,-0.46097826005825243,0.6436641404033474,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002634,-0.5451105070263733,0.40094451135042736,7.418180380091109,-2.3694895309278485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
LP002367,-0.5451105070263733,0.40094451135042736,0.1522802843825733,-0.7111178415289542,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
LP002086,0.2953246700273334,0.40094451135042736,0.2867394167050092,-0.8670617846271306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LP001892,0.09164515343414624,0.40094451135042736,-0.37077005175874506,0.3452013857094952,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001734,0.27200782300993154,0.40094451135042736,0.04102968395168602,-0.544084787021477,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP002706,-0.054770930042774515,-2.4941107103122175,-0.24786116216371157,0.016471771057205476,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
LP002473,-0.5451105070263733,0.40094451135042736,0.03249005106002797,-0.5273356540963926,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
LP002938,-0.5451105070263733,0.40094451135042736,0.304281758363759,-0.8766482482237139,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP001112,-0.044826980579470765,0.40094451135042736,-0.4136492705703703,0.4848585872879992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001664,-0.5451105070263733,0.40094451135042736,-0.4330951374751055,0.5462650963009928,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001776,-0.5451105070263733,0.40094451135042736,-0.5685104143810814,1.1122641010858536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001835,0.7887503002926473,-2.4941107103122175,-0.6266814162108697,1.4037559459043412,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
LP002841,0.16262437891359025,-2.4941107103122175,-0.020638407469723168,-0.4493111717252818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LP001896,-0.5451105070263733,0.40094451135042736,-0.20962714024822365,-0.08617664896520777,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP002335,0.564839989963773,-2.4941107103122175,-0.5566970583997253,1.0490987357163601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
LP001275,-0.5451105070263733,0.40094451135042736,0.7510021316025263,-1.2857824306114425,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
LP002314,-0.5451105070263733,0.40094451135042736,-0.4767654767978376,0.6811050070543255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
LP001030,-0.17272674436610178,0.40094451135042736,2.2271625135567557,-1.9016732621755486,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
LP002119,-0.1236927866677419,0.40094451135042736,-0.3859400973337746,0.39720797848332434,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
LP001520,-0.26050781549043833,0.40094451135042736,-0.14706237711378853,-0.2121541124591942,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002226,0.312126515672226,0.40094451135042736,-0.1454769348402936,-0.2149042852758871,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002501,-0.5451105070263733,0.40094451135042736,2.7131560310303837,-1.9626190035867133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001996,-0.5451105070263733,0.40094451135042736,-0.23117518204695128,-0.012008916151622974,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP001666,0.7407450270215257,0.40094451135042736,0.3724799143748002,-0.950996271650569,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001574,0.5404944585191328,0.40094451135042736,-0.3536923217924903,0.301554384994482,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002435,-0.07328724973306426,0.40094451135042736,1.0111947679827569,-1.439085513501461,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP002925,-0.5451105070263733,0.40094451135042736,-0.015460633968942355,-0.46026002857657006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001722,0.07210014931661818,0.40094451135042736,-0.9848654704662361,5.1651640936676095,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP001243,0.5062049776111889,0.40094451135042736,-0.3887990539038563,0.4078671140878611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP001716,0.49077471120261407,0.40094451135042736,-0.1545288765823058,-0.195064564846987,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002317,-0.5451105070263733,-2.4941107103122175,4.724676263092846,-2.2068541651193985,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
LP001790,-0.5451105070263733,0.40094451135042736,-0.45761041623252335,0.6313401717009334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
LP001106,0.16365306334082858,0.40094451135042736,-0.4452566044038363,0.590240353269999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002161,-0.5451105070263733,0.40094451135042736,0.19106622795397105,-0.7606952026497448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
LP002892,-0.5451105070263733,0.40094451135042736,-0.5116220364224066,0.8553526864812747,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP001385,-0.5451105070263733,0.40094451135042736,-0.31983434848382153,0.19928743074754784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002031,0.01723697986390782,0.40094451135042736,-0.15161989649728824,-0.20540221529990682,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
LP002648,1.7406262902971719,0.40094451135042736,1.9930414628163433,-1.8069070854629221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
LP001841,0.19794254424877256,0.40094451135042736,-0.1449049714884631,-0.22062207799460684,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
LP001120,-0.12917910361301294,0.40094451135042736,0.33169289871622254,-0.9374607636787218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP001770,0.34573020696201107,0.40094451135042736,-0.0745450204251665,-0.35241467030499113,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
LP001922,-0.5451105070263733,0.40094451135042736,3.0489760735591336,-2.0187716672545033,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP001581,0.061470410235155544,0.40094451135042736,-0.358366774329248,0.29993963721805084,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
LP001498,-0.5451105070263733,0.40094451135042736,-0.5033125978524239,0.8174375094875722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002244,0.2836662465186325,0.40094451135042736,-0.43213912189674286,0.5462193638676758,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002626,0.48803155272997856,0.40094451135042736,-0.5847280649714572,1.1837706126943301,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002961,0.312126515672226,0.40094451135042736,-0.4528932228280126,0.6249494256865629,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
LP002740,-0.5451105070263733,0.40094451135042736,-0.2706052544354257,0.07224178386105379,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
LP001279,0.3227562547536886,0.40094451135042736,-0.40297162774179685,0.44840715668036263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002144,-0.5451105070263733,0.40094451135042736,-0.4887290464537749,0.7498676400675339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002237,-0.5451105070263733,0.40094451135042736,-0.5002296779795479,0.794579142803699,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
LP001990,-0.5451105070263733,0.40094451135042736,-0.9465425420325821,4.456234080784476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
LP001068,0.22743149782960437,0.40094451135042736,-0.25812140913358556,0.03599398189041297,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001345,0.5737552549998385,0.40094451135042736,0.1571736761662334,-0.7077833116161095,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
LP001760,-0.5451105070263733,0.40094451135042736,-0.5611784221833146,1.06705802284004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001241,-0.5451105070263733,-2.4941107103122175,-0.521427369309843,0.8872061710198763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
LP001253,0.06318488428055274,0.40094451135042736,-0.3566979407491259,0.3109072169384562,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
LP002690,-0.5451105070263733,0.40094451135042736,-0.16108551367840318,-0.20911447389029097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002487,0.20514333523944078,0.40094451135042736,-0.4562186032229107,0.6344442580875035,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001758,0.036096194363277004,0.40094451135042736,-0.35106501709715976,0.29606822557203605,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP001904,-0.09934725522310169,0.40094451135042736,0.10300490603503393,-0.6447007182433779,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP001657,-0.5451105070263733,0.40094451135042736,-0.3560118019387773,0.30608895213436754,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
LP001519,0.026152244899973254,0.40094451135042736,0.028561896038802607,-0.5172025408246524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP002820,0.15919543082279586,0.40094451135042736,-0.351789994515535,0.29827007950205403,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002877,0.22023070683893614,0.40094451135042736,-0.364313123584051,0.32130586718573,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
LP002974,0.12353437067853414,0.40094451135042736,-0.08229666438727833,-0.34048266512342823,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002409,0.08341567801623968,0.40094451135042736,0.08726524802721221,-0.6077352172706162,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001872,-0.5451105070263733,0.40094451135042736,-0.2860294027190478,0.10755251815750723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002484,-0.5451105070263733,0.40094451135042736,0.25637247482205133,-0.8302763789351765,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
LP001864,-0.5451105070263733,0.40094451135042736,-0.3355493876538412,0.24193941623497378,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
LP002408,1.1913088061519095,0.40094451135042736,-0.11320487947038473,-0.2727052236322658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001954,-0.5451105070263733,0.40094451135042736,-0.44199876202775146,0.5804834316678353,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
LP001326,-0.5451105070263733,0.40094451135042736,0.07700543138358466,-0.5979591110162369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LP001197,0.20925807294839405,0.40094451135042736,-0.26210920473959387,0.04805911405630782,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP002272,-0.3791494194319245,0.40094451135042736,-0.6230875830311635,1.3738272809945207,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
LP001138,-0.5451105070263733,0.40094451135042736,2.0377854477656965,-1.8262217951716984,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
LP002536,-0.5451105070263733,0.40094451135042736,-0.636623132565906,1.442593787092657,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
LP002821,-0.5451105070263733,0.40094451135042736,-0.1891885606398782,-0.12218916838476337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
LP001131,0.2558917669831979,0.40094451135042736,-0.11070290097497207,-0.2827569387714975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002068,-0.5451105070263733,-2.4941107103122175,-0.35431824210305896,0.29665091016887557,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001325,-0.5451105070263733,0.40094451135042736,2.410127106012232,-1.9268032545089777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
LP002917,-0.5451105070263733,0.40094451135042736,-0.5457266278781343,0.9665704393252522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
LP001643,0.1879985947854688,0.40094451135042736,0.7083526099474153,-1.2525702893352901,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001560,-0.18815701077467656,0.40094451135042736,-0.5772490588036626,1.127933270894832,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
LP001606,0.1283348980056463,0.40094451135042736,-0.10583933424218724,-0.2949089652017434,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002301,-0.5451105070263733,0.40094451135042736,-0.33733891509632913,0.25506666008213486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP001482,-0.5451105070263733,0.40094451135042736,2.2417996809531937,-1.8902267761749818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001813,0.940652700714839,0.40094451135042736,0.9579714820569878,-1.3971557973117696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LP002403,-0.5451105070263733,-2.4941107103122175,0.1314449184415096,-0.6690512355725341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LP001630,-0.04757013905210628,-2.4941107103122175,-0.3759693976665126,0.3552814163471778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
LP002472,-0.5451105070263733,0.40094451135042736,-0.510712779620271,0.8425670439260505,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
LP001888,-0.5451105070263733,0.40094451135042736,1.4638376064517233,-1.6580205350029473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002768,-0.5451105070263733,0.40094451135042736,-0.24769336394840855,-0.0012880752350985579,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
LP001263,0.8264687292913856,-2.4941107103122175,-0.29825717753437936,0.14614968933862485,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
LP001310,0.8837321624076521,0.40094451135042736,0.14856593508562307,-0.6927717689886367,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001945,-0.5451105070263733,-2.4941107103122175,-0.352042879090013,0.2920960997354002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LP001473,0.1163335796878659,0.40094451135042736,0.054491086026606614,-0.5766885886438007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP002140,0.8837321624076521,0.40094451135042736,-0.2382934056736631,0.001682097929995918,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP002447,-0.04585566500670909,0.40094451135042736,0.14674797521125707,-0.7125289692331316,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
LP001947,0.5981007864444787,0.40094451135042736,-0.47631988719667906,0.7118620773829173,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002209,-0.044826980579470765,0.40094451135042736,-0.34043589105511235,0.25203881724179705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP001608,0.010036188873239586,0.40094451135042736,-0.39815901065900794,0.4246742107061994,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
LP001213,-0.5451105070263733,-2.4941107103122175,-0.31618938818260073,0.18753765174509712,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
LP001846,-0.5451105070263733,0.40094451135042736,-1.047258414485382,6.700975120512035,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
LP001225,1.0304911406936523,0.40094451135042736,-0.2913869826220397,0.13289149239015952,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
LP002772,0.06627093756226769,0.40094451135042736,-0.572346132868848,1.1174306133581164,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002205,0.1362214786144734,-2.4941107103122175,-0.1491928151687972,-0.21036747183207966,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
LP002390,-0.5451105070263733,0.40094451135042736,-0.36534483340289464,0.32238691287888177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LP001865,0.9121924315612455,0.40094451135042736,-0.5260305546195791,0.9228270762947547,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
LP002318,-0.5451105070263733,0.40094451135042736,0.2939113327027123,-0.8879282738886931,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
LP001186,-0.5451105070263733,-2.4941107103122175,-0.2853994353816016,0.1183465427911942,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
LP001401,-0.5451105070263733,0.40094451135042736,0.7566330830970898,-1.26862896581089,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
LP002129,0.2977249336908895,0.40094451135042736,-0.5376841156400873,0.9612695875944679,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP001926,0.1406791111325061,0.40094451135042736,-0.09319142375545797,-0.3180734444012946,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001974,-0.5451105070263733,0.40094451135042736,-0.35269719750664136,0.29223476213509464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002556,-0.5451105070263733,0.40094451135042736,-0.5036872043632928,0.7924385044717793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LP001199,0.4352257521317448,0.40094451135042736,-0.20930576120334754,-0.07578315840207236,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
LP002449,0.300468092163525,-2.4941107103122175,0.10372772911633955,-0.6428205763835566,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002115,-0.0009364450173024835,0.40094451135042736,-0.7131656131991595,1.9380037614825854,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
LP001972,0.05495540886264619,0.40094451135042736,-0.18856190607641468,-0.12866761926610634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
LP002659,0.630332898497946,0.40094451135042736,-0.13355501765562564,-0.23601868598703724,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
LP002950,0.41225179992342237,0.40094451135042736,-0.38382934677930175,0.3901955482144605,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
LP001768,-0.5451105070263733,0.40094451135042736,0.9745176180466301,-1.426393596572553,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002720,-0.5451105070263733,0.40094451135042736,-0.22243059501871879,-0.05400598587115484,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
LP002941,-0.2022156979469336,0.40094451135042736,-0.30710285760268397,0.17044797459311206,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
LP002602,0.9691129698684325,-2.4941107103122175,0.010298789197442338,-0.4890188222534205,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
LP002424,2.312231937032598,0.40094451135042736,1.044997391575923,-1.4411328662835168,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP001931,-0.5451105070263733,0.40094451135042736,-0.40821260839455054,0.46119872370362647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002979,-0.5451105070263733,0.40094451135042736,1.3476829554805283,-1.6039988110741419,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
LP002364,-0.5451105070263733,0.40094451135042736,2.7953497589936003,-1.9783771544197744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002571,-0.5451105070263733,0.40094451135042736,-0.4707198675207056,0.6792664578825481,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
LP002149,0.5408373533282123,0.40094451135042736,0.5085549974353828,-1.0794702408711294,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
LP001507,0.15233753464120706,0.40094451135042736,-0.3288422179247384,0.22184486688935223,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
LP002533,0.004549871927968551,0.40094451135042736,-0.4007359062711382,0.4392748071478412,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
LP001870,-0.5451105070263733,0.40094451135042736,-0.7680549909358024,2.3552243674380606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
LP001426,0.3693899487884924,0.40094451135042736,-0.12299240518129116,-0.2541455153525634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002494,-0.5451105070263733,0.40094451135042736,-0.21788954477074618,-0.05675300717171965,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002288,-0.5451105070263733,-2.4941107103122175,0.3326039335916995,-0.9400749078300409,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
LP001963,0.45785680953098784,0.40094451135042736,-0.19692115659170212,-0.10855010284693246,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
LP001541,-0.5451105070263733,0.40094451135042736,-0.3615835364667914,0.3226903866676095,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
LP002067,1.1635343266164748,-2.4941107103122175,-0.39047495726389153,0.4232859730138194,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
LP002936,0.5864423629357778,0.40094451135042736,-0.013749796221306815,-0.4548982967772361,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
LP002444,-0.01636671142587727,0.40094451135042736,-0.7610803496527203,2.303812568300666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
LP001691,-0.5451105070263733,0.40094451135042736,-0.522809948216453,0.8904221537336934,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
LP002804,0.24560492271081466,0.40094451135042736,-0.4111783398810773,0.4813874533895896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
